airline_sentiment,is_reply,reply_count,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
negative,TRUE,0,0,@Iberia Entoces dais prioridad a los que llegan los ultimos? Se cumple entonces lo de que los ultimos seran los primeros?,,Thu Nov 09 11:42:43 +0000 2017,928588661138116608,,
positive,FALSE,0,0,Menudo regalazo le hizo Samsung a los pasajeros del vuelo de Iberia con el #note8abordo https://t.co/Nz2jxFJqge,,Fri Nov 03 13:41:02 +0000 2017,926444109342167040,,
positive,TRUE,0,0,@Iberia Hola Colombia! #Holacolombia✋,,Tue Nov 07 15:44:55 +0000 2017,927924836579627009,,Greenland
neutral,FALSE,0,0,Ryanair cede ante la rebelión de sus pilotos https://t.co/ssfiNEBCmw vía @Cerodosbe,,Fri Dec 15 11:09:26 +0000 2017,941626245263085568,,
positive,TRUE,0,0,@SamsungEspana @Iberia Me encanta 😊 muy buena iniciativa,,Thu Oct 26 12:52:03 +0000 2017,923532679567630336,,Madrid
neutral,TRUE,0,0,"@Iberia 
Hola cómo se puede acceder a una sala vip de Barajas teniendo un billete a Miami en turista? Se puede comp… https://t.co/orfkuUQex0",,Tue Nov 14 13:00:57 +0000 2017,930420285601435648,,
negative,TRUE,0,0,@Iberia SHARE/RT IBERIA COBRAN INSTANTANEAMENTE LAS VENTAS PERO CUANDO TIENEN QUE DEVOLVER DINERO MAL COBRADO TARDA… https://t.co/U3wlRfMih3,,Thu Dec 14 12:50:44 +0000 2017,941289351715213313,,
negative,TRUE,0,0,"@jpsantaZ @santorendon @Avianca @Ryanair @vueling Además, alguien le preguntó su opinión?",,Fri Dec 01 07:57:46 +0000 2017,936504583400038400,,Pacific Time (US & Canada)
negative,TRUE,0,0,"@Iberia Por eso puse el tuit, ellos andaban igual de despistados que los pasajeros. Pudimos bajar una hora después… https://t.co/R11WRBgqki",,Mon Nov 20 15:18:24 +0000 2017,932629203085922304,,
neutral,FALSE,0,0,Página Oficial de Ryanair | Vuelos baratos https://t.co/KugXorORUB,,Wed Jan 03 01:33:19 +0000 2018,948366630580613122,,Mountain Time (US & Canada)
negative,FALSE,0,0,"Increíble el servicio de @iberia en el aeropuerto de Ezeiza. 72h si  saber nada de mi maleta.
LADRONES!!!! Y hora que!?????",,Thu Oct 26 16:50:42 +0000 2017,923592735206051840,,Greenland
negative,TRUE,0,0,"@RosaClotet @CristinaCabel16 @eJaume @luna1amor @albert_dmcat @vueling Recordeu que Vueling és 45% Iberia ""no hase… https://t.co/er15Rc5hCA",,Sat Nov 25 20:17:17 +0000 2017,934516362562691073,,Amsterdam
negative,FALSE,0,0,Pues después de mi reclamación @Iberia sigue pasando de nosotros.,,Sun Dec 17 12:51:31 +0000 2017,942376711219568640,,
neutral,TRUE,0,0,@Iberia ahora que llegan los regalos de Navidad es posible viajar en el equipaje de mano con perfumes en su envase original? Feliz Navidad,,Fri Dec 22 09:21:07 +0000 2017,944135703889371136,,Madrid
negative,TRUE,0,0,@SamsungEspana @Iberia hahaha montaje de vuelo con pasajeros influencers en su mayoría,,Wed Oct 25 17:42:19 +0000 2017,923243338127564801,,
negative,FALSE,0,0,Deseando llegar a casa aunque por ahora no sea posible. Gracias @iberia por el overbooking. Lamentable que compañía… https://t.co/2ye2gaSw2C,,Fri Nov 24 10:29:50 +0000 2017,934006136465960960,,Greenland
negative,TRUE,0,0,@iberia es de esperar que el departamento de atencion al cliente y reclamaciones no sea atendido por telefono y fal… https://t.co/hAsCK5Fkwl,,Mon Nov 27 19:21:03 +0000 2017,935226983033733120,,Amsterdam
neutral,TRUE,0,0,@vanturrisima @Iberia Perdió la conexión a pesar de que tenía asistencia por movilidad reducida. Llamó a mi marido… https://t.co/1mk8nXOy7n,,Thu Dec 14 17:24:58 +0000 2017,941358363790766080,,Athens
neutral,FALSE,0,0,"El canal Smithsonian reconstruye en vídeo el accidente aéreo de Spanair en Barajas, el más mortífero en España en 2… https://t.co/4Z1KvQAAO0",,Wed Nov 22 21:40:25 +0000 2017,933450117117509638,,
positive,TRUE,0,0,@Iberia Gracias. Mis afectos desde RD. #Felicidades 🇩🇴🎄🤶🎅,,Sat Dec 23 04:02:26 +0000 2017,944417892933816321,,Atlantic Time (Canada)
positive,TRUE,0,0,@repolete @javibeiro82 @infoSCQ le deseamos TODA TODA TODA la suerte del mundo con @Iberia,,Wed Dec 06 15:51:35 +0000 2017,938435762055450624,,Amsterdam
negative,FALSE,0,0,Ryanair tiene un 75% de reviews de 1*. La mayoría de sus clientes prácticamente odian la compañía y a pesar de eso… https://t.co/s0Y7HIxFc8,,Sun Dec 24 15:29:44 +0000 2017,944953243607621632,,Pacific Time (US & Canada)
negative,TRUE,0,0,"@Iberia #iberia x esa vía continúan tomándome el pelo, me responden cualquier cosa sin leerme. Tratamiento vergonzo… https://t.co/AVkG5pHjfN",,Sat Dec 30 12:08:15 +0000 2017,947076866841763840,,
neutral,FALSE,0,0,Sipcam Iberia presenta EPIK® para el control de plagas en olivar en el Encuentro Internacional Phytoma Olivar 2017: https://t.co/ARczHwOYTX,,Mon Nov 13 17:33:16 +0000 2017,930126428246564864,,Greenland
neutral,FALSE,0,0,Las cancelaciones masivas no echan por tierra las cuentas de Ryanair: gana un 11% más https://t.co/4g2PwI6DrA,,Tue Oct 31 10:49:18 +0000 2017,925313727355916288,,Madrid
negative,TRUE,0,0,@erikadltb @Iberia Muchas gracias! @iberia siguen sin darme una respuesta concreta,,Tue Dec 26 18:33:23 +0000 2017,945724235623800835,,Pacific Time (US & Canada)
neutral,TRUE,0,0,@Ryanair Madrid #TravelThursday,,Thu Nov 23 16:13:21 +0000 2017,933730197379174400,,London
negative,FALSE,0,0,Hay que decir que el tratamiento de Vueling/Iberia en estos ultimos dias ha sido TERRIBLE.  Igual lo peor que he pa… https://t.co/r6B1eOOCtU,,Tue Dec 26 11:22:01 +0000 2017,945615681814519808,,
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/Ys14roPdQy",,Thu Nov 30 14:50:04 +0000 2017,936245953123770368,,Central Time (US & Canada)
negative,FALSE,0,0,Las víctimas reclaman en la Audiencia Nacional desclasificar los papeles del accidente de Spanair… https://t.co/aMME4B9m88,,Mon Dec 04 08:09:28 +0000 2017,937594688495869952,,
neutral,FALSE,0,0,Hace 90 años Iberia unió Madrid y Barcelona por 163 pesetas. ¿Cuánto costaría hoy ese billete? -… https://t.co/9LCAEmJE8x,,Thu Dec 14 19:19:54 +0000 2017,941387290424827904,,
negative,TRUE,0,0,@guudpt Con Ryanair no duermo pero por el miedo que me dan los vuelos con la compañía 😭😭,,Mon Dec 18 00:19:32 +0000 2017,942549858703020032,"Aix-en-Provence, Francia",Madrid
positive,FALSE,0,0,Iberia Express celebra sus cinco años con una oferta de 5.000 plazas a sólo 5 euros. https://t.co/1FM78dhiSo,,Sat Dec 02 12:15:05 +0000 2017,936931725875273728,,Madrid
negative,TRUE,0,0,@ILopezMunoz @josue112014 @jmanatol @AlexValeroLEVC @airspottersORG @Ryanair No es por vacilar pero tiene toda la pinta de ser un vueling 😂,,Tue Jan 02 21:36:48 +0000 2018,948307108616957952,,
negative,TRUE,0,0,@JuridicaAerea @Iberia Como me ayudan? 31 hrs después sin respuesta oficial de @Iberia nadie ha dado la cara ni exp… https://t.co/tnlMBW3Ekn,,Tue Nov 21 16:01:40 +0000 2017,933002481675759618,,Mexico City
negative,FALSE,0,0,No son los únicos. Cc @SESSIGOB https://t.co/bgo5gDFWgG,,Sat Dec 23 17:27:02 +0000 2017,944620375996092417,,Madrid
negative,TRUE,0,0,@Iberia sois unos sin vergüenza mi vuelo sale a las 16 he llegado a las 15.47 y no me han dejado entrar! Sin vergüenzas,,Mon Jan 08 14:54:53 +0000 2018,950380293764124672,"Madrid, España",Madrid
negative,TRUE,0,0,@SalcedoJsalcedo  grande Salcedos debes estar en nuestro querido Iberia,,Sat Nov 25 00:06:10 +0000 2017,934211571798233088,,
neutral,FALSE,0,0,Señores de @British_Airways e @Iberia La maleta de @jonkortajarena ¿¿DÓNDE ESTÁ?? Los rubijareniers queremos ver el regalo de @lavecinarubia,,Sat Nov 04 15:09:22 +0000 2017,926828726645673984,,Greenland
neutral,FALSE,0,0,"La fiesta que va hacer explotar a Moldes 

19 de enero

PLAYON IBERIA https://t.co/m9kChjMs93",,Mon Jan 08 15:32:03 +0000 2018,950389643282927619,,Buenos Aires
negative,TRUE,0,0,@controladores @20m No hay que ser un sabio para descubrir que la calidad del servicio en clase económica viene en… https://t.co/3Mum88UAJb,,Sun Dec 31 13:11:30 +0000 2017,947455173806444544,"Pilar, Argentina",
neutral,TRUE,0,0,@Iberia Solo quiero saber el estado de un vuelo que debe ser el que llaman avión fantasma @Iberia,,Thu Nov 02 13:43:36 +0000 2017,926082367088988160,,
neutral,TRUE,0,0,@Ryanair Plaza de Espana en Sevilla,,Wed Jan 03 01:28:09 +0000 2018,948365333378813955,,Hawaii
positive,FALSE,0,0,"Ryanair revienta el Black Friday y lanza 100.000 billetes desde 4,99 euros https://t.co/wDExrNMYeh",,Wed Nov 22 14:35:48 +0000 2017,933343259497254914,,
positive,TRUE,0,0,@Iberia porque viajar no tiene precio es experiencia de aprender nuevas culturas olores sabores es lo máximo y di es con Iberia mejor!,,Wed Nov 22 00:39:31 +0000 2017,933132800458444801,,Quito
negative,FALSE,0,0,"Queréis que vuestras maletas lleguen a su destino? No voleis con @Iberia, si no, podeis ir olvidandoos de tenerlas,… https://t.co/YtMOZR7IMu",,Wed Dec 27 16:05:03 +0000 2017,946049295144439810,,Madrid
negative,FALSE,0,0,Pilotos amenazan con nuevas protestas en contra de Ryanair en Europa: https://t.co/xpbuJowysJ #NoticiasEc,,Tue Dec 12 17:19:38 +0000 2017,940632249149599744,,Quito
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/9gtbHcR4Kt",,Sat Nov 25 04:21:25 +0000 2017,934275807459139584,,
negative,TRUE,0,0,"@Aeromexico Deja de sobrevender vuelos. BASTA! Me cambiaste mi vuelo 4 veces, me hiciste perder conexión, no te hac… https://t.co/oWJE4ZQOwm",,Thu Dec 21 16:46:37 +0000 2017,943885430474227713,"Venustiano Carranza, Distrito Federal",Central Time (US & Canada)
negative,FALSE,0,0,BUENO YA ESTA! TENGO MIS BILLETES PARA LA JAPAN Y ESTA VEZ NADA DE RYANAIR PORQUE CAWENDIO,,Thu Jan 04 16:52:23 +0000 2018,948960309124923394,,Pacific Time (US & Canada)
negative,TRUE,0,0,"@Iberia Vuelo IB6841 a Buenos Aires. Después de 12 horas de retraso y desviados a Tenerife, nos envían un sms dicié… https://t.co/eS8aTyMvik",,Thu Nov 30 18:38:19 +0000 2017,936303395295649792,,
negative,TRUE,0,0,"@Iberia Los pasajeros tenemos derecho a pagar y la obligación de soportar las malas formas de la tripulación. 90 años, cada vez peor.",,Tue Nov 07 09:43:01 +0000 2017,927833761026330624,,Madrid
negative,FALSE,0,0,#NoticiasEVTV ¡Impaciente! Para sorpresa de sus compañeros de vuelo un pasajero de la línea Ryanair decidió agarrar… https://t.co/yVUsbLL2zo,,Wed Jan 03 15:57:40 +0000 2018,948584152605057024,,Eastern Time (US & Canada)
negative,FALSE,0,0,"Que compañía dejaría una maleta en su bodega de alguien a quien le niegan volar por no retrasar un vuelo...
Iberia + Vueling...",,Wed Dec 13 23:31:12 +0000 2017,941088142047764480,,
negative,FALSE,0,0,"Ya en Madrid, con 1 hora de retraso.  Report Ryanair pls.",,Mon Jan 08 14:09:35 +0000 2018,950368891838042113,,Madrid
negative,TRUE,0,0,@levante_emv los artículos de Ryanair ya cantan un poco. Publicidad encubierta a saco,,Wed Nov 22 11:25:18 +0000 2017,933295316996120576,,Amsterdam
positive,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/izQfTVHhp9",,Mon Nov 27 00:36:22 +0000 2017,934943948757520385,,Bogota
negative,TRUE,0,0,"@apuntauncero @elespanolcom Como se pasan!!!
Y encima pagando!!!
Ryanair torturadores!!",,Sat Nov 04 14:40:50 +0000 2017,926821545154052096,,
positive,FALSE,0,0,"Ahhh que me voy a Madrid por 10 euros
Viva Ryanair!!! https://t.co/wb7Cb2JU1C",,Mon Nov 27 19:18:30 +0000 2017,935226344832614400,"Palma, España",Amsterdam
negative,FALSE,0,0,cuenta la leyenda que un avión de ryanair salió sin retraso,,Sat Dec 30 15:24:15 +0000 2017,947126193614217217,,Pacific Time (US & Canada)
neutral,FALSE,0,0,"Llega el primer #duelodemarcas de MarketingDirecto: Ryanair vs. easyJet - Nuevo año, nuevos proyectos. En… https://t.co/Q6SsMpdZZA",,Tue Jan 02 00:03:04 +0000 2018,947981533822021633,,Mexico City
neutral,TRUE,0,0,@Iberia @Cepsa_ES como vinculo la tarjeta porque tu vuelves con mi tarjeta Iberia plus para obtener avios,,Fri Jan 05 00:34:41 +0000 2018,949076650335010819,,Eastern Time (US & Canada)
negative,TRUE,0,0,"@Iberia Lamentable que no seáis capaces de guardar en cabina el equipaje de mano de cada pasajero.Sin criterio,hacéis perder tiempo en cinta",,Fri Nov 03 05:29:44 +0000 2017,926320467933319168,,Madrid
negative,FALSE,0,0,"Si queres trabajar Iberia te da una oportunidad, Tecnicos Aeronauticos o parecido. Tr estan convocando. https://t.co/PoxOHSJpzh",,Sun Dec 31 14:19:43 +0000 2017,947472338295164929,,
negative,TRUE,0,0,"@Iberia Lo que me contestan es más de lo mismo.
Absurdos tejemanejes y mareos para no pagar....",,Wed Dec 13 23:28:27 +0000 2017,941087450872545280,,
negative,TRUE,0,0,@Iberia Entré en un blucle intentando consultar vuelos desde vuestro apartado de jóvenes,,Wed Dec 13 08:49:02 +0000 2017,940866139902668800,,Madrid
negative,TRUE,0,0,"@Iberia con esta compañía, si no perteneces al Business class come cómo enfermo y a base de pan... eso empezando...… https://t.co/amcgHeAAq4",,Thu Nov 23 19:55:17 +0000 2017,933786049624662016,,
negative,TRUE,0,0,@DiarioSUR @AngeldelosRios @JuanCanoSUR Pegarse unas 4 horas en un avión de Ryanair sin poder salir pues entiendo p… https://t.co/I7uqF6aN6a,,Wed Jan 03 15:12:25 +0000 2018,948572764973170688,,Amsterdam
negative,TRUE,0,0,@Iberia una maleta la pierde cualquiera. Pero la atención al cliente es pésima. 20 dias y ni una respuesta.,,Sun Nov 05 21:44:17 +0000 2017,927290495923040256,,
neutral,TRUE,0,0,@Ryanair Madrid #TravelThursday,,Thu Nov 23 20:03:37 +0000 2017,933788147405770757,,London
negative,TRUE,0,0,"@Iberia @Iberia , el problema es que la gestión de pasajeros está siendo lamentable. Nos han derivado al hotel… https://t.co/hrxSbzJ9nn",,Thu Nov 30 11:11:54 +0000 2017,936191050154172416,,
neutral,TRUE,0,0,@vueling ¿Cómo es posible que un vuelo de su cía me aparezca en la web de Iberia y no en la suya?,,Wed Jan 03 11:29:00 +0000 2018,948516542286876672,,
positive,FALSE,0,0,Curiosidades....  Madrid&lt;&gt;Barcelona en avión en 1927 = las 163 pesetas que costó el primer billete de Iberia... https://t.co/wtE2M1Jt3o,,Thu Dec 14 20:44:20 +0000 2017,941408537430896640,,Athens
negative,TRUE,0,0,"@Iberia @lavecinarubia Tienen ustedes que encontrarla.Tal vez no lo entiendan,pero lo NECESITAMOS.Que triunfe el am… https://t.co/FVwx3joGor",,Sat Nov 04 17:00:47 +0000 2017,926856765781798912,,Madrid
negative,TRUE,0,0,@Iberia  los que siempre viajamos por Iberia hoy no podemos hacerlo por el costo de sus pasajes y una moneda superdevsluada.Dolor profundo,,Sun Dec 24 12:00:06 +0000 2017,944900488474001409,,Caracas
negative,FALSE,0,0,Ese momento cuando abres tu Mail y los pasajes en @Iberia están a 800 dólares a las europas &gt;.&lt;,,Mon Nov 06 12:58:16 +0000 2017,927520511025909762,,Santiago
positive,FALSE,0,0,Iberia agrega frecuencias entre Buenos Aires y Madrid https://t.co/8FaP6FfE43 https://t.co/glrg4Jl5dt,,Wed Nov 22 15:50:08 +0000 2017,933361966118158337,,Caracas
positive,FALSE,0,0,Me encanta que lleven a #bloggers a mostrar destinos!! 💜🌎✈️ Muy bien ahí @Iberia! 👌👏 #TravelBlogger #BlogDeViaje… https://t.co/yqU5djV0wM,,Tue Nov 28 21:38:57 +0000 2017,935624076118384640,"Las Condes, Chile",Pacific Time (US & Canada)
neutral,FALSE,0,0,"Top story: Así fue el accidente del vuelo 5022 de Spanair, el más letal en Espa… https://t.co/K9DBaG2XRM, see more https://t.co/RmfILhdDYU",,Sun Dec 03 17:13:00 +0000 2017,937369087621115904,,Buenos Aires
neutral,FALSE,0,0,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #VIDEO https://t.co/TjIJgovazq",,Thu Dec 14 13:30:57 +0000 2017,941299474445553665,,Pacific Time (US & Canada)
neutral,FALSE,0,0,Y ya van algunos volando con vosotros... Felicidades! https://t.co/kqTHMQilxM,,Thu Dec 14 18:06:07 +0000 2017,941368721515466753,,Madrid
negative,TRUE,0,0,@Iberia una empresa sin vergüenza. Desprotección total.,,Sun Dec 03 14:44:20 +0000 2017,937331671929622528,,
neutral,FALSE,0,0,Miradas... 😍 @Airbus #A346 “Miguel Servet” de @Iberia en #T4S #LEMD #FelizViernes https://t.co/wOs8wQ1li3,,Fri Dec 01 12:25:21 +0000 2017,936571920505561088,,Madrid
negative,TRUE,0,0,@Iberia  Iberia nos discrimina por viajar con niños. @ Iberia no puedo cambiar asientos por viajar con niños en el… https://t.co/YTWJf8hnzw,,Fri Dec 29 23:58:37 +0000 2017,946893247074402304,,
negative,TRUE,0,0,@Expresoec Lo que debe haber es más competencia y menos mercantilismo. Cuando dejen operar a una Ryanair o JetBlue… https://t.co/iy9m60go1w,,Fri Oct 27 16:51:20 +0000 2017,923955285135446023,,
neutral,TRUE,0,0,@LATAMAirlines como puedo enlazar o asociar mi vuelo nacional (zco-stgo) con uno internacional (stgo-Madrid)???@Iberia,,Fri Nov 03 14:21:53 +0000 2017,926454390143188992,,
positive,FALSE,0,0,"Iberia se prepara para competir con las ""low cost"" y aumenta 20% la capacidad con más frecuencias https://t.co/nweA9IQ09G",,Wed Nov 22 15:15:34 +0000 2017,933353268545277952,,Pacific Time (US & Canada)
negative,TRUE,0,0,@Iberia @Iberia Me siento engañada. Compré tarifa “flexible” para poder hacer cambios sin restricciones en web. Al… https://t.co/4t6hOeNuE4,,Fri Nov 24 12:03:51 +0000 2017,934029797847642114,,
neutral,FALSE,0,0,AngeldelosRios JuanCanoSUR #AMPLIACIÓN🔴 El pasajero de #Ryanair que trató en #Málaga de bajar del avión por un ala… https://t.co/LYiSzLayXN,,Wed Jan 03 15:56:12 +0000 2018,948583785339281410,,
positive,TRUE,0,0,@hornygranny Deseando subir en un ryanair para probar el roscón que venden.,,Tue Jan 02 09:46:36 +0000 2018,948128381371142144,,Madrid
neutral,FALSE,0,0,"-Se cancelan los vuelos a Barcelona para Aerolíneas Argentinas
-Aumentan los vuelos de Iberia de 3 a 5 semanales de… https://t.co/QeOqfrfJUC",,Sun Dec 03 15:28:16 +0000 2017,937342729981431808,,Brasilia
positive,FALSE,0,0,Muchas gracias y feliz año a las tripulaciones de @iberiaexpress @Iberia @AirNostrumLAM y @AirEuropa por haberme pe… https://t.co/3w5MQle8iA,,Sun Dec 31 13:37:44 +0000 2017,947461771639558145,,Amsterdam
neutral,TRUE,0,0,@aena @ryanair @Norwegian_ES @easyJet @vueling Algún vuelo #Pamplona por favor https://t.co/pupyLA4lZw,,Sun Nov 05 07:49:52 +0000 2017,927080509863317504,,Pacific Time (US & Canada)
negative,FALSE,0,0,A quién se le puede reclamar por este retraso? Había pensado ir a la ventanilla de Iberia... #DuiARV https://t.co/wX1g2lp0pz,,Fri Oct 27 11:15:45 +0000 2017,923870829141811202,,
neutral,TRUE,0,0,@LATAM_ARG hola puedo sumar km con los vuelos de Iberia? En la página no me permite adresse pendientes,,Tue Jan 02 15:15:34 +0000 2018,948211168572780545,,
negative,TRUE,0,0,"@Iberia Hola, hoy llego a la T4 desde Sevilla y debo coger otro vuelo en la T1 cómo puedo hacer para llegar?",,Thu Nov 23 06:21:41 +0000 2017,933581299868160002,,
negative,TRUE,0,0,"@DinhaViajera Recemos a san @iberia, que vende conexiones imposibles.",,Fri Dec 22 20:11:11 +0000 2017,944299295842471936,,Athens
negative,FALSE,0,0,Sentime @Iberia @Iberia te aconsejo que le soluciones el problema a @Flor_Colman porque la vas a pasar pésimo. Ok? https://t.co/rd9ZLpMOZA,,Sun Dec 24 14:15:44 +0000 2017,944934622449881088,,Santiago
positive,FALSE,0,0,¡Enhorabuena @iberia y @nhhotelses! las marcas más auténticas y fiables para los españoles en viajes… https://t.co/xjOkc5SKY5,,Mon Nov 20 12:46:10 +0000 2017,932590894989086720,,Madrid
